SK_TOURNEY,TOURNEY_ID,TOURNEY_NAME,TOURNEY_LEVEL,TOURNEY_DRAW_SIZE,TOURNEY_SURFACE,TOURNEY_IS_INDOOR,TOURNEY_STATUS,TOURNEY_START_DATE,REF_YEAR
358,1968-308,Munich,Outro,64,Clay,-,Finished,1968-01-31,1968
359,1968-308,Munich,Outro,64,Clay,-,Finished,1968-01-31,1968
360,1968-308,Munich,Outro,64,Clay,-,Finished,1968-01-31,1968
361,1968-308,Munich,Outro,64,Clay,-,Finished,1968-01-31,1968
362,1968-308,Munich,Outro,64,Clay,-,Finished,1968-01-31,1968
363,1968-308,Munich,Outro,64,Clay,-,Finished,1968-01-31,1968
364,1968-308,Munich,Outro,64,Clay,-,Finished,1968-01-31,1968
365,1968-308,Munich,Outro,64,Clay,-,Finished,1968-01-31,1968
366,1968-308,Munich,Outro,64,Clay,-,Finished,1968-01-31,1968
367,1968-308,Munich,Outro,64,Clay,-,Finished,1968-01-31,1968
368,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
369,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
370,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
371,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
372,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
373,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
374,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
375,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
376,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
377,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
378,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
379,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
380,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
381,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
382,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
383,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
384,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
385,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
386,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
387,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
388,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
389,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
390,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
391,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
392,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
393,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
394,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
395,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
396,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
397,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
398,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
399,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
400,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
401,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
402,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
403,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
404,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
405,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
406,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
407,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
408,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
409,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
410,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
411,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
412,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
413,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
414,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
415,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
416,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
417,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
418,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
419,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
420,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
421,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
422,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
423,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
424,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
425,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
426,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
427,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
428,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
429,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
430,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
431,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
432,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
433,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
434,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
435,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
436,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
437,1968-311,London,Outro,64,Grass,-,Finished,1968-01-17,1968
438,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
439,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
440,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
441,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
442,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
443,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
444,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
445,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
446,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
447,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
448,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
449,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
450,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
451,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
452,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
453,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
454,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
455,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
456,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
457,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
458,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
459,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
460,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
461,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
462,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
463,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
464,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
465,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
466,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
467,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
468,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
469,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
470,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
471,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
472,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
473,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
474,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
475,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
476,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
477,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
478,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
479,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
480,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
481,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
482,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
483,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
484,1968-313,Bristol,Outro,-1,-,-,Finished,1968-01-10,1968
485,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
486,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
487,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
488,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
489,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
490,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
491,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
492,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
493,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
494,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
495,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
496,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
497,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
498,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
499,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
500,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
501,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
502,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
503,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
504,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
505,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
506,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
507,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
508,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
509,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
510,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
511,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
512,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
513,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
514,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
515,1968-314,Gstaad,Outro,32,Clay,-,Finished,1968-01-21,1968
516,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
517,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
518,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
519,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
520,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
521,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
522,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
523,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
524,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
525,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
526,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
527,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
528,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
529,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
530,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
531,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
532,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
533,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
534,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
535,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
536,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
537,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
538,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
539,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
540,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
541,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
542,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
543,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
544,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
545,1968-316,Bastad 1,Outro,32,Clay,-,Finished,1968-01-08,1968
546,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
547,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
548,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
549,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
550,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
551,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
552,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
553,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
554,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
555,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
556,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
557,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
558,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
559,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
560,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
561,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
562,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
563,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
564,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
565,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
566,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
567,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
568,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
569,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
570,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
571,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
572,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
573,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
574,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
575,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
576,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
577,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
578,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
579,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
580,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
581,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
582,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
583,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
584,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
585,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
586,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
587,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
588,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
589,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
590,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
591,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
592,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
593,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
594,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
595,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
596,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
597,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
598,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
599,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
600,1968-317,Hilversum,Outro,64,Clay,-,Finished,1968-01-22,1968
601,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
602,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
603,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
604,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
605,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
606,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
607,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
608,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
609,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
610,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
611,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
612,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
613,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
614,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
615,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
616,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
617,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
618,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
619,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
620,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
621,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
622,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
623,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
624,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
625,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
626,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
627,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
628,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
629,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
630,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
631,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
632,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
633,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
634,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
635,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
636,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
637,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
638,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
639,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
640,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
641,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
642,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
643,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
644,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
645,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
646,1968-319,Kitzbuehel,Outro,32,Clay,-,Finished,1968-01-20,1968
647,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
648,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
649,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
650,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
651,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
652,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
653,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
654,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
655,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
656,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
657,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
658,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
659,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
660,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
661,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
662,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
663,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
664,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
665,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
666,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
667,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
668,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
669,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
670,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
671,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
672,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
673,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
674,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
675,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
676,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
677,1968-325,Palermo,Outro,32,Clay,-,Finished,1968-01-15,1968
678,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
679,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
680,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
681,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
682,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
683,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
684,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
685,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
686,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
687,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
688,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
689,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
690,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
691,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
692,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
693,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
694,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
695,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
696,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
697,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
698,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
699,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
700,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
701,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
702,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
703,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
704,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
705,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
706,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
707,1968-344,Caracas,Outro,64,Hard,-,Finished,1968-01-11,1968
708,1968-347,Bournemouth,Outro,32,Clay,-,Finished,1968-01-22,1968
709,1968-347,Bournemouth,Outro,32,Clay,-,Finished,1968-01-22,1968
710,1968-347,Bournemouth,Outro,32,Clay,-,Finished,1968-01-22,1968
711,1968-347,Bournemouth,Outro,32,Clay,-,Finished,1968-01-22,1968
712,1968-347,Bournemouth,Outro,32,Clay,-,Finished,1968-01-22,1968
713,1968-347,Bournemouth,Outro,32,Clay,-,Finished,1968-01-22,1968
714,1968-347,Bournemouth,Outro,32,Clay,-,Finished,1968-01-22,1968
